text,label,language
ena bigiloda release panni floap ayurumunu bayama irukaa floap aanalum nenja nimirndhu dhaiyriyama edhirthu floap aaganum,4,tamil
tovino nte speech uff vere level mass,0,malayalam
rumble story ge ee song relevantag idya nee song bekagitta anta,1,kannada
verithanam ma na sivakarthi anna fans like here,0,tamil
ஜாதி வெறி இல்லாத ஒரே நடிகர் எங்க தலைமகன் அஜுத் மட்டும் தான் அவரால தான் கலப்பு திருமணம் இன்னும் நடக்கு,0,tamil
trailer andha alavukkku onnum nalla illa padam papom naanum thala rasigan dhaan,4,tamil
shala natok kart kartaho mater chod,5,tamil
28k dislikes pannavanlam yarunu nenaicha puli padam mass nu sonnavanunga than,2,tamil
malayalam film akale in januvariyil viriyumo music copy,5,tamil
ente jeevante jeevanaya ichayoiii niga muthanu kalkkiyeee kalkki,0,malayalam
நமக்கான திரைப்படங்களை நாம் தயாரித்து வெளியிட வேண்டும் நம் வீட்டு பெண்களின் மேல் கை வைக்க நினைத்தாலே வெட்ட வேண்டும்,3,tamil
amala paul nte aadai cinemayum aayi saamyam thoniyavar undo,0,malayalam
so 374 jana rashmika fans music video nodidare illi ವರಗೆ,0,kannada
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0,kannada
yava game bro edu,0,kannada
2 08 intha keduketta character yaarunu sollunga pappom,3,tamil
தமிழர்கள் நாம் அனைவரும் ஒன்று சோர்ந்து நம் பொது எதிரியை எதிர்க்க வேண்டிய நேரத்தில் இப்படி ஒரு படம் வேதனையளிக்கிறது தமிழ் வாழ்க தமிழினம் வாழ்க,3,tamil
39k dislike impressed better luck next time anils stomach burning,1,tamil
verthe ale ikka cheythirunthu ethu kanumbol mansil akum pinne ikka filim irkumbol mathram kuthara theatre kitum enu anu,0,malayalam
ஒருவர் செய்த தவறுக்காக எல்லாரையும் பழி போடுவது தவறு நண்பா ஆட்சி பணம் சம்பாதிக்க சாதி மத சாயம் பூசி நம பிரிச்சிடுரங்க நண்பா வேணாம் நண்பா,4,tamil
pesama title night show nu vachirukalam,1,tamil
shankar kalakittaru ila ila merattitaru diwali ku release panni irukkala this diwali no good movie released,0,tamil
lucifer njngal randum kayyum neeti sweekarichu marichu matham parayunna sangikal keri dislike adukkuvaaa oru myrum nadakkulla,1,malayalam
agane nallu peru koodi valichu mannu ettalonnum japan theerulla,0,malayalam
lay surya thavodeya payana nalla ulla,4,tamil
oruththar mela neenga viswasam kaatradhukkaga innoruththara en asinga paduththuringa verithanamanawaiting hit like for repeat mode,0,tamil
bigil oobittu pooga vendiya neeram vandhuruchu,1,tamil
lalettane side akiyath pole ind jilla l ulla role pole avathirnnal mathi,5,tamil
2 49 മിനുട്ടിൽ ഫുൾ പടം കണ്ട ഫീൽ,0,malayalam
naaanavum maanavum undoda ooolakale trailer verunathinte munb thane degrade cheyaaan,1,malayalam
lokesh kanagaraj fans hit like atlee fans comment,4,tamil
correct alva guru nin mathu 100 sathya,0,kannada
പൈസ തന്നു വെറുതെ കൊണ്ട് പോയി കാണിക്കാം എന്ന് പറഞ്ഞാലും ഞാൻ കാണാൻ പോകില്ല ദിലീപ് പടം കാണുന്നത് ഇഷ്ടം അല്ല,2,malayalam
good to see navadeep bro in tamil,0,tamil
beethoven music copied illayaraja ithuku ena solaporan,2,tamil
ഈദ് ഏതാ ഒരു പോൺഹ തടിയൻ komali,2,malayalam
itna paisa bekar kar diya bus cell phone ka hi naatak dikha raha hai baaki kuch nahi hai,5,tamil
dialogue pora msmmookka paranjaal onnoode ushaaraayene,0,malayalam
அரைச்ச மாவே எத்தன வாட்டிடா அரைப்பீங்க அரசியல் படம் எடுக்குறனு உயிர எடுக்குறானுங்க,4,tamil
thalaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa we love u always,0,tamil
kaappaan is going to be epic,0,tamil
அரசியல் பலம் சட்டம் பணத்தாசை தொழில் போட்டியை திசை திருப்ப பாலியல் இச்சை ஆதாயம் பெறும் நோக்குடன் காதலை தவறாக பயன்படுத்தி அதன் மூலம் லாபம் பெறும் நபர்களுக்கு இந்த திரௌபதி படம் ஒரு மரண அடி தரும்,0,tamil
திரைப்படம் மாபெரும் வெற்றி பெற வாழ்த்துக்கள் இளையராஜா இசையில் நான் தலைவணங்குகிறேன்,0,tamil
ഇത് 100 cr മറികടക്കും കുറേ നാളുകൾക്ക് ശേഷം നല്ലൊര് സിനിമ ഈ സോംഗ് കണ്ടപ്പോൾ തന്നെ ഹാപ്പിയാണ്,0,malayalam
கோமா லி மீதி படம் குடுனா இதுதாண்டா படம்,0,tamil
idu englishs filmae beat madute ansudre like madi,0,kannada
கருணாஸ் ப்ரோ நீ தயவுசெய்து பேசாத படத்தை கெடுக்காத,2,tamil
ith fan made aavum dialog delivery maha bore aanu priyadarshan atleast aa kalaghattathile bhashayekkurich padikku adyam chumma lalettante pazhi kelppikkan ee kolathilanenkil padam edukkanda atleast listen bus conductor movie slang 1921 movie slang etc,0,malayalam
nth trailer da oru ethum pidyum illalo,0,malayalam
ayyo thala pakka pakka veri aagudhu,0,tamil
nachike agtide nange enthado dod dod heros movi chennagildiddruu odtave,4,kannada
yuvan anna music valakam pola vera level,0,tamil
16 nilayil pottum serial pole undu trailer valla kizhangum parilkkaan poda kovala,2,malayalam
1 6k dislike by antony perumbavor sons,5,malayalam
ഞാൻ ഒരു ഫാൻ ആണ് ലാലേട്ടന്റെയും അമിതാബ് ബച്ചന്റെയും ആമിർഖന്റെയും ബട്ട് അവർ ആരും യാക്കൂബ് മെമെനെ തൂകി കൊന്നപ്പോൾ കണ്ണുനീർ തൂക്കിയ സ്റുഡന്റ്സ്നെ സപ്പോർട് ചെയയ്തിട്ടില്ല രയപ്പ ni വെറും വെസ്റ്റ് ആണ് വകതിരിവ് ഇല്ലാത്ത വെറും വെയ്സ്ട്,2,malayalam
finale dialogue ella fans kum porundhum,0,tamil
karthi annan massu all the best kaithi,0,tamil
phoenix பறவை மாதிரி எறிக்க எறிக்க எழுந்து வருவாரு தல_அஜித்,0,tamil
ee trailer njan thaetril kandappo ennaa feelaan tovino achayan ishtam,0,malayalam
dislike adicha maannynmark naduviral namaskaram,4,tamil
yen da ithuku innum like varala,1,tamil
helide guru ninu,0,kannada
what ah trailer semma mass ah iruku,0,tamil
str veraa laval vs anna appaaa,0,tamil
lalettan vere levelaanu massss,0,malayalam
நீங்க டேன்ஸ் ஆட இன்னும் கொஞ்சம் கத்துக்கணும் தளபதிகிட்ட இருந்து,2,tamil
dai ayaz kutty munju anada edhaelam solavae ella,4,tamil
bro ah sule nandhini atra yen matu bidi,2,kannada
movie எண்ணகிதான் ரிலீஸ் சொல்லுக போஸ் ஐயம் வெய்ட்டிங்,2,tamil
koma patient poltics komali tamil people,3,tamil
pakka mass thalapathy mass pannitaru amais kadharals started,3,tamil
a enna thevanna summavaa un movie otathu,0,tamil
chi teaser th a maathiri iruku vettai thu dai ivana poi vijayoda lam compare paandhingada pota pasangla,2,tamil
i love you mammookka happy birthday to you,5,malayalam
villain nee dha periya vasol mannan uh thalaivar therila eppadi dha peasikurangathalaivaaa,2,tamil
video super mass mass mass mass mass mass mass mass mass mass mass mass,0,tamil
e padamenghillum hit ayall madhi ayirunnu,0,malayalam
nice song avane srimannarayana,0,kannada
idu pakka sulllu,1,kannada
திரெளபதியி புதல்வனெ பெண்களின் காவலணெ எங்கள் அண்ணன் மொகன் g அவர்கலுக்கு அண்பான வெண்டுகொல் திரெளபதி படம் நிச்சயம் வெற்றிபொரும் படம் முடிவில் திரெளபதி 2 வரும் என்று பதிவிடுங்கல் நாடக காதல் கும்பல் நிசயம் கலக்கத்திள் இருப்பார்கள் பிற்கு அதற்கு அவசியம் இல்லாமல் பார்துக்கொல்லுங்கள் என்று அறிக்கை ஒன்று வெளியிடுங்கல் நன்றி வனக்கம்,0,tamil
thala only in indian cinema looks like hollywood hero semma stylish thalaaaaaaaaaaaaaa,0,tamil
i love you mohan lal sir i m a tamilan,5,malayalam
trailer kurachu better akamayirunnu poor editing aayi poyi,0,malayalam
கொங்கு மண்டல விவசாயிகள் அஇஅதிமுக சார்பாக வெற்றி விழா காண வாழ்த்துக்கள்,0,tamil
raana bro enna bro pannivechirukenga en thalaivana paavom bro nalla irundha manushan ya yo vechi sengitengaleya ammme mmeh,0,tamil
koppile padam,1,malayalam
இந்த படம் வெற்றி அடைய வாழ்த்துக்கள் by movie lover,0,tamil
super awesome bro,5,kannada
we all want yuvan sir bgms,0,tamil
சூப்பர் ஆக்டிங் உதய் அண்ணா ஆஸ் கார் கன்பார்ம்,0,tamil
aa dislike mikkathum mohan lal fans aayirikkum,3,malayalam
u kena tunggu lebih lama lagi untuk tahu saya kita sedang menunggu untuk chiyan,5,tamil
വിനീതിന്റെ വോയ്സ് ലൂസിഫറിലായാലും ഇൗ മൂവിയിലും വില്ലന് മാര് ക്ക് നല്ല മാച്ച് ആണ്,0,malayalam
மயிலாடுதுறை வன்னியர் சங்கம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள் சத்திரியண்டா,0,tamil
teasr erangunnathinn munne 7 dislike ethe myranmar anenn ariyunnavar like cheyyu,1,malayalam
jayam ravi and kajal agarwal back with a bang,0,tamil
ye cartoon hai ya kangana,5,tamil
zero is better hit like if agree,4,tamil
ഏത് പുന്നാര മക്കൾ aadaa dislike അടിച്ചേ,1,malayalam
ayyyo samy enna da ethu,3,tamil
yav game idu,0,kannada
ikkkayuda padayalikalk like adikkan ulla noolu,0,malayalam
oru pakkam paiyan swag kaatran oru pakkam appan swag kaatran,1,tamil
thalaivar super star rajini punch,5,malayalam
thalivaa nee yenakku 3rd std padikkumpodhe fan i like your all film semma joki funny indilikki maav,0,tamil
super your video nice,5,kannada
thavarana karuthu samugathil parappa intha padam,0,tamil
dei namma chinna vayasula oru eri la poi kulipom la vaa poitu varlama dei namma athu mela nadanthunu irukom,3,tamil
sema but aniruth music sumara irukku yuvan best ah oottruparu,1,tamil
yoov ennaya dhanusu bayama irukuya unna paatha enna nadippuda eppaaaaa sillukkuthuya,2,tamil
ബാന്റ് സെറ്റുകാർ ഊതുമല്ലോ ഇതിലും നന്നായിട്ട് കോപ്പി ചേട്ടൻ എന്തൊന്നിത് ചെയ്ത് വചേക്കുന്നത് bgm,2,malayalam
omg sankar ji muv ku marana waiting,0,tamil
இந்து கலாச்சாரம் சார்பாக வெற்றி பெற வாழ்த்துக்கள்,0,tamil
