text,label,language
ಬಸವರಾಜ ಕೆಂಚರಡ್ಡಿ g,0,kannada
ithuku enda dislike panringa ai yo,1,tamil
dislike panna vanthavanga like pannunga,0,tamil
thalaiva sikrama vadachennai2 pamnu thalaiva waitinglae veriathu,0,tamil
padathula sivakarthikeyan adhigama peasama irndhaalae padam oodirum by yuvanism,2,tamil
movie is like asshole rajini best shit movie,2,tamil
sagapora unakku sathi etharkku iyya pasumpon,2,tamil
ngk full form ena pls solunga,0,tamil
yrr hindi me release hogi ki nhi,5,tamil
ராமநாதபுரம் மாவட்டம் யாதவ சமுதாயம் சார்பாக படம் வெற்றி அடைய வாழ்த்துக்கள்,0,tamil
பழைய சூர்யா அண்ணா பார்த்த உணர்வோடு இருக்கிறேன்,0,tamil
who is this dubba editor paithiyakaran pa avan yen ipdi loosu mathiri edit panni irukan trailer ah,1,tamil
varlaan varlaan vaa varlaan vaa bhairava santhosh narayanan mass thalaivar naalun seri illayathalapathy naalun seri mass ah music podraru sana,0,tamil
2 08 intha keduketta character yaarunu sollunga pappom,3,tamil
thalaivar vera level suriya ennoda uyir avaru oru rockstar,0,tamil
indian james bond suriya anna,0,tamil
trending ku late ah vanthalum latest varuvom da,0,tamil
share market ல easy ah பணம் சம்பாதிக்கலாம்,0,tamil
ನಿಜಾ ಬ್ರೋ ಜೈ ಹಿಂದ್,0,kannada
dekhte hain aaj is tirange ko kitna like milta hai,5,tamil
super bro,0,kannada
radha gn mem,5,kannada
king of music semma bgm just loved it,0,tamil
m apme jaisa bna h i love you too so much,5,tamil
yar guru neenu awesome,0,kannada
thala vera level kerala vijay fan,0,tamil
pink tamil version thalassemia,0,tamil
adichi thookalaama thalaivarr adichi under veroda oda vitruven paathuko,1,tamil
திரெளபதி பெண்கள் பாதுக்காப்பு திரை படம் trailer link open share all media support tamilnadu makkal,0,tamil
dhanush manju varier combo,0,tamil
mass mass mass mass mass,0,tamil
le gandu nan magane,1,kannada
vera leval trailer aana oorey oru kora tn election ku munnadie vanthurukkalam padameyy,3,tamil
the music is freaking me out இசை பயமாக இருக்கிறது ಸಂಗೀತ ಭಯಾನಕವಾಗಿದೆ,5,tamil
thalivaa thalivaa da aa style is unique to thalivaa,0,tamil
namdu mind set hege andre,1,kannada
oruthar mela neenga viswasam kaattradhukkaga innoruthara yen asinga paduthuringa,1,tamil
vera level bgm vera level sk anna,0,tamil
விழுப்புரம் மாவட்ட வீர சைவ பண்டாரத்தார் சார்பில் இப்படம் வெற்றி பெற வாழ்த்துக்கள்,0,tamil
ரொம்பே தப்பான படம் மனிதா உலகம் ரொம்பே பெரியது தயவுசெய்து வெளியே வந்து பருங்கே,0,tamil
dislike pottavanlam enga poi mutti saga porano,1,tamil
naangalum kola gaandula dhaan nee appidiye cinema layae irundhu du loosumadhri arasiyaluku vandha mavane thookipottu midhichuduvom,2,tamil
super song,5,kannada
adei youtube ethuku hang ana 483k laya 30 min ah iruku,1,tamil
jai janasena jai pspk jai hind,0,tamil
ab is me sab larh kyun rhay yr,5,tamil
you kene tunggu lebih lama lagi untuk tahu saya masss chiyaan fan from malaysia kl,5,tamil
love you darling pakka blockbuster keep rocking darling,0,tamil
sotta pathiyin anil kunjugal romba paaaaaaaaaaaavam,1,tamil
seems like pakka telugu commercial movie,4,tamil
thala massss nee vaa thala semma verithanam,0,tamil
september la intha trailer paarkuravinga oru like podunga,0,tamil
Что за хрень Очередное индийское кино,5,tamil
i love tamil superstar rajnikanth from bangladesh,0,tamil
super trailer for fuckkng dogs like vidudalai porikkigal sorry siruthaigal,3,tamil
l like surya but not singam series,3,tamil
inna pa trailer supera irukku pakalam padam eppdi irukkum nu nalla iruntha santhosham,4,tamil
first time release aana 2 minutes la oru trailer ah paathruken semma feel,0,tamil
semma bro movie kku wait pandran,0,tamil
kutta koothi mokka look like as anjan,2,tamil
thala and we thala fans right now naanga thappu pandravanga illa thappa thatti kekuruvanga,0,tamil
paatha psycho thaan aavoom kiruķkan miskin,2,tamil
like podu ga pa 1m varevendama,0,tamil
i am from telugu trailer untrusting,0,tamil
அடங்க மறுத்தா அறுத்து போட்றுவோம் டெடிகேட் டு பா ரஞ்சித் மற்றும் திருமா,3,tamil
இது ஒரு சாதி ரீதியான படம் இல்லை தான் செல்லும் வழி சரி என்று எண்ணிக் கொண்டு தவறான பாதையில் செல்லும் ஓர் முட்டாள் கூட்டத்தினை திருத்தும் படம்,0,tamil
1 23 and 2 26 avar nilamaiya nenachu enaku paavam irunthuchu,4,tamil
political scene ku deepa ammava nadichurukalam,0,tamil
13 million views soon,0,tamil
dubb full movie in telugu,0,kannada
izukku meella wait panna mudiyala thalaaaaaaaaaaaaaaaaaaaaaaaaaaaa,0,tamil
anyone after seeing this movie hit like,0,tamil
படத்தோட தலைப்பை பார்த்ததும் சிலை கடத்தல் பத்தினு நினைத்தேன்,0,tamil
summa allu vidum ajith fans ku,3,tamil
enangada tik tok ah padama eduthu vachurkinga,4,tamil
thala marana maasss yuvan bgm therikkuthu vinoth vera level,0,tamil
கோனார் சமுதாயம் சார்பாக படம் வெற்றி பெற வாழ்த்துகள்,0,tamil
song இல்லனா kandipaa tharama இருக்கும் னு தோணுது,0,tamil
theriiiiiiiiiiiiiiiiiiiiiiii is on v r waiting thalaivaaaaaaaaaaaa,0,tamil
bgm kettit akale yile pole thonniavar undo,5,tamil
its miss guide,5,kannada
ennayaa indha manushan epde paathalum handsome irukaru,0,tamil
நாடக காதல்னு ஒரு ஜாதிய மட்டும் சொல்றது என்ன மாதிரியான மனநோய் மிஸ்டர் மோகன் உங்களோட வன்னியர் சாதி வெறி இந்த படத்துல அப்படியே நல்லா வாந்தி எடுத்து வச்சிருக்கிங்க போல அடங்குனா அடங்க மாட்டோம் உயர்சாதி பொண்ண தான் கல்யாணம் பண்ணனும்னு அந்த சாதி மேல இப்படி வன்மம் மண்ணு பொண்ணு மேல கைய வைக்குறதுக்கு அவனுங்களும் உங்கள மாதிரி மனுசனுங்க தான்டா திருந்துங்கடா சாதி வெறி பிடிச்சவனுங்களா பா ரஞ்சித் கூட இவ்வளவு வன்மம் காமிக்கலடா ஆனா நீ அக்னி வெறிய காமிச்சிட்ட கண்டிப்பா பிரச்சனை க்கு நீயே ஆரம்பமா இருப்பிங்க மிஸ்டர் மோகன் அண்ணா வாழ்த்துக்கள் படத்துக்கு இருந்தாலும் கண்டனங்கள்,2,tamil
intha padam avadhu ellarayum sindhika vaikanum kadavuleee great job p s mithran siva arjun,3,tamil
lalettan e yr tamil 200cr adikkum,5,tamil
surya anna vera lvl,0,tamil
bangam sema bgm make over lan vera level apuram surya anna chance eh ilaaa conform 1st day padam vera level singam is back,0,tamil
naan arasiyalukku varuvathu uruthi jayam ravi with shocking yeh idhu 96 yaara yematha pakringa,3,tamil
mangkista kingkista vigu vijay rombe over tha,2,tamil
hindi me release nehi hogi ka,5,tamil
இந்த நாய் எலெக்ஷன் அப்போ தெரு தெருவா கத்தினு இருந்துச்சு இப்ப இங்க வந்துஇருக்குது,2,tamil
jai d boss,5,kannada
நீங்க எதை பத்தியும் கவலைபடாதீங்க உங்களுக்காக நாங்க appear ஆகுறோம் திரையரங்குகளில் ஆண்ட பரம்பரை,0,tamil
indha vijay fans ku rajini mela paasam laam ajith and fans mela gaandu,4,tamil
b bhayakaramana a ajith i in r rasigar a admitting v vijay a anna a awesome 3,0,tamil
vera level august la iruku masss,0,tamil
24 m view,5,kannada
king no i thala mass,0,tamil
semaya irukku really proud to i am vj fan,0,tamil
enee maye da miga sirappana sambavagella kaathirukku petta parak,0,tamil
yellam ok but sandle national flag ah left hand cautch pannitaru athuthaan konjam,2,tamil
100 blockbuster thalaivar fan from kerala,0,tamil
kuch bhi accha nahi dekh raha hai,5,tamil
குரும்ப கவுண்டர் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்,0,tamil
amma jayalalitha biopic nu sollitu kuttiamma deepa getup potrukeengale da,2,tamil
plzzzzzzzzzzz upload hindi dubbed full movie,0,tamil
keke bekka short film da ada feature film panra,1,tamil
அப்படியே குடிசையை கொழுத்தி யதையும் படத்தில் போடுங்கள்,0,tamil
padatha seekaram vidungada cgrts surya anna and u1 by thala veriyan,0,tamil
trailer pathi edhana sollunga ya na poll vachi nadathuranunga indha fan boys like hu comment haam,0,tamil
idu charitre srustiso avathaara,0,kannada
looks like pawan kalyan in ap politics,0,tamil
fdfs kattta waiting sasikumar bobby vijay simran trisha anirudh n rajni sir perfect blending gonna super duper block buster,0,tamil
no lip sync for kalyani agree,1,tamil
durapathi nu sollathinga nary vithaanu vai nallarukum va athaum papom unga jathi thimera kattu enga attatha ne pape potta pasanga,3,tamil
odeya nodokke theater ge ogide janane eddilla vaapas banbitri nanu nan frds,0,kannada
iam waiting darling i love my surya darling,0,tamil
ippove therinji pochi indha patam atta flap,4,tamil
ஒரே ஒரு ட்ரைலர் தான் அம்புட்டு மேல் ஜாதியும் ஒன்னுகூடிடாங்க அடேய் திருமா இனி நீ குருமா தான்,0,tamil
naanodikal best love story for 90 s kids,0,tamil
money money money money neraya neraya neraya neraya,0,tamil
love you sai pallavi garu surya anna rakul didi,5,tamil
thala mass a devotee from karnataka,0,tamil
generally bap se beta sawai lekin yaha bete aditya varma se bap sawai,5,tamil
ethra kaalam kayinjhaalum dhanushkk cheruppavum valuppavum ore padathil cheyyaan kazhiyum,5,tamil
இந்த படம் வந்ததுக்கு அப்பறம் 90 s kids வாழ்ந்த வாழ்க்கை சொர்க்கம்னு 2k kids புரிஞ்சிக்குவாங்க,0,tamil
சிங்கம் தமிழ்நாடு அளவு சிங்கம்2 இந்திய அளவு சிங்கம்3 உலக அளவு சிங்கம்4 செவ்வாய் கிரகம் தான் s3teasercelebration,4,tamil
நாட்டுக்கோட்டை நகரத்தார் சமூகம் சார்பாக இப்படம் மிகப்பெரிய வெற்றி பெற வாழ்த்துக்கள்,0,tamil
last walking moment mass ah iruku,0,tamil
mani sir padama ithu waiting to watch,0,tamil
hindi wale bhasa n samjh me aa rha h lekin maja aaya superstar rajnikant,5,tamil
short film editing ಮಾಡುವುದು ಹೇಗೆ ಲಿಂಕ್nn,0,kannada
mass tha chance less hit therrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrriiiiiiiiiiiiiiiiiiiiii,0,tamil
aprom en dhoom 2 copy adikareenga saaar,1,tamil
last 10 sec tharu maru messaa murukkal weight sema music mass dialogue,0,tamil
true va rajini fans tha coma la irukkanuka,3,tamil
jayam ravi thalaivar kitta bagiranga mannippu kekkalanna indha padatha purakkanippom twitter hashtag pathingala thalaivar fans power ra boycot comali,2,tamil
ஆத்திரங்கள் அனைத்தும் அடங்கிய பின்பே கூந்தலை அள்ளி முடிவாள் திரௌபதி ஆங்காங்கே மரண ஓலம் கேட்கிறதே கௌரவர்களாகதான் இருக்கும்,3,tamil
vanniya kula shakthriyar sarbaga vazhthukal,0,tamil
unlike pannava ava amma ellam item tha,3,tamil
not a suitable movie for vjs,4,tamil
mass vjs by sk anna fan,0,tamil
வசூலில் சிவகார்த்திகேயன கூட முந்த முடியாத சூர்யா danush fans,2,tamil
enada opening avengets oda music potu irukinga,1,tamil
yaarra ivan comedy inra perula uyira vangura vera comedy actor yaarume illaya,2,tamil
smrati irani ki story lag rahi h,5,tamil
idhu malayalam la mamooty padam maari iruke,2,tamil
